# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
4.6950000000003826e+02 -5.3791178011962391e+00 +0.0000000000000000e+00 +4.6946747259149254e+02 -1.2885775787660035e-02 +0.0000000000000000e+00 +9.9991697494459220e-01
4.6960000000003828e+02 -5.3804063784703429e+00 +0.0000000000000000e+00 +4.6956746428899095e+02 -1.2885769692324814e-02 +0.0000000000000000e+00 +9.9991697502314181e-01
4.6970000000003830e+02 -5.3816949551342868e+00 +0.0000000000000000e+00 +4.6966745598649720e+02 -1.2885763584462652e-02 +0.0000000000000000e+00 +9.9991697510185285e-01
4.6980000000003832e+02 -5.3829835311868184e+00 +0.0000000000000000e+00 +4.6976744768401136e+02 -1.2885757464073565e-02 +0.0000000000000000e+00 +9.9991697518072531e-01
4.6990000000003835e+02 -5.3842721066266845e+00 +0.0000000000000000e+00 +4.6986743938153336e+02 -1.2885751331157573e-02 +0.0000000000000000e+00 +9.9991697525975909e-01
4.7000000000003837e+02 -5.3855606814526329e+00 +0.0000000000000000e+00 +4.6996743107906332e+02 -1.2885745185714691e-02 +0.0000000000000000e+00 +9.9991697533895429e-01
4.7010000000003839e+02 -5.3868492556634111e+00 +0.0000000000000000e+00 +4.7006742277660118e+02 -1.2885739027793500e-02 +0.0000000000000000e+00 +9.9991697541831026e-01
4.7020000000003841e+02 -5.3881378292577811e+00 +0.0000000000000000e+00 +4.7016741447414699e+02 -1.2885732857546395e-02 +0.0000000000000000e+00 +9.9991697549782499e-01
4.7030000000003844e+02 -5.3894264022345100e+00 +0.0000000000000000e+00 +4.7026740617170077e+02 -1.2885726674984927e-02 +0.0000000000000000e+00 +9.9991697557749837e-01
4.7040000000003846e+02 -5.3907149745923677e+00 +0.0000000000000000e+00 +4.7036739786926250e+02 -1.2885720480109115e-02 +0.0000000000000000e+00 +9.9991697565733040e-01
4.7050000000003848e+02 -5.3920035463301215e+00 +0.0000000000000000e+00 +4.7046738956683225e+02 -1.2885714272918980e-02 +0.0000000000000000e+00 +9.9991697573732119e-01
4.7060000000003851e+02 -5.3932921174465411e+00 +0.0000000000000000e+00 +4.7056738126441002e+02 -1.2885708053414539e-02 +0.0000000000000000e+00 +9.9991697581747063e-01
4.7070000000003853e+02 -5.3945806879403939e+00 +0.0000000000000000e+00 +4.7066737296199580e+02 -1.2885701821595812e-02 +0.0000000000000000e+00 +9.9991697589777873e-01
4.7080000000003855e+02 -5.3958692578104497e+00 +0.0000000000000000e+00 +4.7076736465958959e+02 -1.2885695577462815e-02 +0.0000000000000000e+00 +9.9991697597824547e-01
4.7090000000003857e+02 -5.3971578270554765e+00 +0.0000000000000000e+00 +4.7086735635719145e+02 -1.2885689321015569e-02 +0.0000000000000000e+00 +9.9991697605887087e-01
4.7100000000003860e+02 -5.3984463956742426e+00 +0.0000000000000000e+00 +4.7096734805480139e+02 -1.2885683052254094e-02 +0.0000000000000000e+00 +9.9991697613965491e-01
4.7110000000003862e+02 -5.3997349636655176e+00 +0.0000000000000000e+00 +4.7106733975241940e+02 -1.2885676771225894e-02 +0.0000000000000000e+00 +9.9991697622059694e-01
4.7120000000003864e+02 -5.4010235310280841e+00 +0.0000000000000000e+00 +4.7116733145004554e+02 -1.2885670478080551e-02 +0.0000000000000000e+00 +9.9991697630169507e-01
4.7130000000003866e+02 -5.4023120977607304e+00 +0.0000000000000000e+00 +4.7126732314767975e+02 -1.2885664172829421e-02 +0.0000000000000000e+00 +9.9991697638294919e-01
4.7140000000003869e+02 -5.4036006638622460e+00 +0.0000000000000000e+00 +4.7136731484532208e+02 -1.2885657855472519e-02 +0.0000000000000000e+00 +9.9991697646435929e-01
4.7150000000003871e+02 -5.4048892293314212e+00 +0.0000000000000000e+00 +4.7146730654297261e+02 -1.2885651526009862e-02 +0.0000000000000000e+00 +9.9991697654592537e-01
4.7160000000003873e+02 -5.4061777941670446e+00 +0.0000000000000000e+00 +4.7156729824063126e+02 -1.2885645184441465e-02 +0.0000000000000000e+00 +9.9991697662764734e-01
4.7170000000003876e+02 -5.4074663583679063e+00 +0.0000000000000000e+00 +4.7166728993829810e+02 -1.2885638830767343e-02 +0.0000000000000000e+00 +9.9991697670952528e-01
4.7180000000003878e+02 -5.4087549219327951e+00 +0.0000000000000000e+00 +4.7176728163597318e+02 -1.2885632464987513e-02 +0.0000000000000000e+00 +9.9991697679155922e-01
4.7190000000003880e+02 -5.4100434848605001e+00 +0.0000000000000000e+00 +4.7186727333365644e+02 -1.2885626087101990e-02 +0.0000000000000000e+00 +9.9991697687374914e-01
4.7200000000003882e+02 -5.4113320471498119e+00 +0.0000000000000000e+00 +4.7196726503134795e+02 -1.2885619697110788e-02 +0.0000000000000000e+00 +9.9991697695609505e-01
4.7210000000003885e+02 -5.4126206087995206e+00 +0.0000000000000000e+00 +4.7206725672904770e+02 -1.2885613295060813e-02 +0.0000000000000000e+00 +9.9991697703859628e-01
4.7220000000003887e+02 -5.4139091698084281e+00 +0.0000000000000000e+00 +4.7216724842675569e+02 -1.2885606881100312e-02 +0.0000000000000000e+00 +9.9991697712125094e-01
4.7230000000003889e+02 -5.4151977301753442e+00 +0.0000000000000000e+00 +4.7226724012447198e+02 -1.2885600455240561e-02 +0.0000000000000000e+00 +9.9991697720405892e-01
4.7240000000003892e+02 -5.4164862898990798e+00 +0.0000000000000000e+00 +4.7236723182219652e+02 -1.2885594017481579e-02 +0.0000000000000000e+00 +9.9991697728702023e-01
4.7250000000003894e+02 -5.4177748489784445e+00 +0.0000000000000000e+00 +4.7246722351992935e+02 -1.2885587567823381e-02 +0.0000000000000000e+00 +9.9991697737013474e-01
4.7260000000003896e+02 -5.4190634074122483e+00 +0.0000000000000000e+00 +4.7256721521767054e+02 -1.2885581106265982e-02 +0.0000000000000000e+00 +9.9991697745340258e-01
4.7270000000003898e+02 -5.4203519651993011e+00 +0.0000000000000000e+00 +4.7266720691542002e+02 -1.2885574632809399e-02 +0.0000000000000000e+00 +9.9991697753682374e-01
4.7280000000003901e+02 -5.4216405223384134e+00 +0.0000000000000000e+00 +4.7276719861317787e+02 -1.2885568147453648e-02 +0.0000000000000000e+00 +9.9991697762039822e-01
4.7290000000003903e+02 -5.4229290788283953e+00 +0.0000000000000000e+00 +4.7286719031094407e+02 -1.2885561650198746e-02 +0.0000000000000000e+00 +9.9991697770412602e-01
4.7300000000003905e+02 -5.4242176346680564e+00 +0.0000000000000000e+00 +4.7296718200871868e+02 -1.2885555141044709e-02 +0.0000000000000000e+00 +9.9991697778800703e-01
4.7310000000003907e+02 -5.4255061898562085e+00 +0.0000000000000000e+00 +4.7306717370650171e+02 -1.2885548620037561e-02 +0.0000000000000000e+00 +9.9991697787204081e-01
4.7320000000003910e+02 -5.4267947443916738e+00 +0.0000000000000000e+00 +4.7316716540429314e+02 -1.2885542087323336e-02 +0.0000000000000000e+00 +9.9991697795622536e-01
4.7330000000003912e+02 -5.4280832982732834e+00 +0.0000000000000000e+00 +4.7326715710209299e+02 -1.2885535542913161e-02 +0.0000000000000000e+00 +9.9991697804056057e-01
4.7340000000003914e+02 -5.4293718514998668e+00 +0.0000000000000000e+00 +4.7336714879990126e+02 -1.2885528986807051e-02 +0.0000000000000000e+00 +9.9991697812504654e-01
4.7350000000003917e+02 -5.4306604040702551e+00 +0.0000000000000000e+00 +4.7346714049771799e+02 -1.2885522419005025e-02 +0.0000000000000000e+00 +9.9991697820968317e-01
4.7360000000003919e+02 -5.4319489559832785e+00 +0.0000000000000000e+00 +4.7356713219554319e+02 -1.2885515839507098e-02 +0.0000000000000000e+00 +9.9991697829447046e-01
4.7370000000003921e+02 -5.4332375072377674e+00 +0.0000000000000000e+00 +4.7366712389337687e+02 -1.2885509248313286e-02 +0.0000000000000000e+00 +9.9991697837940841e-01
4.7380000000003923e+02 -5.4345260578325520e+00 +0.0000000000000000e+00 +4.7376711559121907e+02 -1.2885502645423607e-02 +0.0000000000000000e+00 +9.9991697846449701e-01
4.7390000000003926e+02 -5.4358146077664626e+00 +0.0000000000000000e+00 +4.7386710728906979e+02 -1.2885496030838077e-02 +0.0000000000000000e+00 +9.9991697854973627e-01
4.7400000000003928e+02 -5.4371031570383295e+00 +0.0000000000000000e+00 +4.7396709898692905e+02 -1.2885489404556713e-02 +0.0000000000000000e+00 +9.9991697863512630e-01
4.7410000000003930e+02 -5.4383917056469846e+00 +0.0000000000000000e+00 +4.7406709068479682e+02 -1.2885482766624708e-02 +0.0000000000000000e+00 +9.9991697872066643e-01
4.7420000000003932e+02 -5.4396802535912707e+00 +0.0000000000000000e+00 +4.7416708238267319e+02 -1.2885476117186006e-02 +0.0000000000000000e+00 +9.9991697880635477e-01
4.7430000000003935e+02 -5.4409688008700385e+00 +0.0000000000000000e+00 +4.7426707408055813e+02 -1.2885469456251594e-02 +0.0000000000000000e+00 +9.9991697889219122e-01
4.7440000000003937e+02 -5.4422573474821379e+00 +0.0000000000000000e+00 +4.7436706577845166e+02 -1.2885462783821489e-02 +0.0000000000000000e+00 +9.9991697897817577e-01
4.7450000000003939e+02 -5.4435458934264194e+00 +0.0000000000000000e+00 +4.7446705747635377e+02 -1.2885456099895708e-02 +0.0000000000000000e+00 +9.9991697906430843e-01
4.7460000000003942e+02 -5.4448344387017338e+00 +0.0000000000000000e+00 +4.7456704917426453e+02 -1.2885449404474265e-02 +0.0000000000000000e+00 +9.9991697915058908e-01
4.7470000000003944e+02 -5.4461229833069309e+00 +0.0000000000000000e+00 +4.7466704087218392e+02 -1.2885442697557177e-02 +0.0000000000000000e+00 +9.9991697923701783e-01
4.7480000000003946e+02 -5.4474115272408614e+00 +0.0000000000000000e+00 +4.7476703257011195e+02 -1.2885435979144459e-02 +0.0000000000000000e+00 +9.9991697932359469e-01
4.7490000000003948e+02 -5.4487000705023760e+00 +0.0000000000000000e+00 +4.7486702426804862e+02 -1.2885429249236127e-02 +0.0000000000000000e+00 +9.9991697941031965e-01
4.7500000000003951e+02 -5.4499886130903255e+00 +0.0000000000000000e+00 +4.7496701596599399e+02 -1.2885422507832197e-02 +0.0000000000000000e+00 +9.9991697949719271e-01
4.7510000000003953e+02 -5.4512771550035604e+00 +0.0000000000000000e+00 +4.7506700766394806e+02 -1.2885415754977180e-02 +0.0000000000000000e+00 +9.9991697958421333e-01
4.7520000000003955e+02 -5.4525656962409439e+00 +0.0000000000000000e+00 +4.7516699936191083e+02 -1.2885408990813392e-02 +0.0000000000000000e+00 +9.9991697967137960e-01
4.7530000000003957e+02 -5.4538542368013463e+00 +0.0000000000000000e+00 +4.7526699105988234e+02 -1.2885402215351716e-02 +0.0000000000000000e+00 +9.9991697975869143e-01
4.7540000000003960e+02 -5.4551427766836378e+00 +0.0000000000000000e+00 +4.7536698275786256e+02 -1.2885395428592170e-02 +0.0000000000000000e+00 +9.9991697984614880e-01
4.7550000000003962e+02 -5.4564313158866886e+00 +0.0000000000000000e+00 +4.7546697445585153e+02 -1.2885388630534768e-02 +0.0000000000000000e+00 +9.9991697993375173e-01
4.7560000000003964e+02 -5.4577198544093681e+00 +0.0000000000000000e+00 +4.7556696615384931e+02 -1.2885381821179528e-02 +0.0000000000000000e+00 +9.9991698002150020e-01
4.7570000000003967e+02 -5.4590083922505475e+00 +0.0000000000000000e+00 +4.7566695785185584e+02 -1.2885375000526469e-02 +0.0000000000000000e+00 +9.9991698010939423e-01
4.7580000000003969e+02 -5.4602969294090968e+00 +0.0000000000000000e+00 +4.7576694954987119e+02 -1.2885368168575606e-02 +0.0000000000000000e+00 +9.9991698019743380e-01
4.7590000000003971e+02 -5.4615854658838865e+00 +0.0000000000000000e+00 +4.7586694124789534e+02 -1.2885361325326956e-02 +0.0000000000000000e+00 +9.9991698028561893e-01
4.7600000000003973e+02 -5.4628740016737858e+00 +0.0000000000000000e+00 +4.7596693294592831e+02 -1.2885354470780536e-02 +0.0000000000000000e+00 +9.9991698037394949e-01
4.7610000000003976e+02 -5.4641625367776667e+00 +0.0000000000000000e+00 +4.7606692464397014e+02 -1.2885347604980038e-02 +0.0000000000000000e+00 +9.9991698046242505e-01
4.7620000000003978e+02 -5.4654510711944111e+00 +0.0000000000000000e+00 +4.7616691634202078e+02 -1.2885340728065697e-02 +0.0000000000000000e+00 +9.9991698055104383e-01
4.7630000000003980e+02 -5.4667396049229096e+00 +0.0000000000000000e+00 +4.7626690804008035e+02 -1.2885333840048254e-02 +0.0000000000000000e+00 +9.9991698063980561e-01
4.7640000000003982e+02 -5.4680281379620510e+00 +0.0000000000000000e+00 +4.7636689973814879e+02 -1.2885326940927724e-02 +0.0000000000000000e+00 +9.9991698072871049e-01
4.7650000000003985e+02 -5.4693166703107252e+00 +0.0000000000000000e+00 +4.7646689143622609e+02 -1.2885320030704122e-02 +0.0000000000000000e+00 +9.9991698081775837e-01
4.7660000000003987e+02 -5.4706052019678220e+00 +0.0000000000000000e+00 +4.7656688313431232e+02 -1.2885313109377464e-02 +0.0000000000000000e+00 +9.9991698090694925e-01
4.7670000000003989e+02 -5.4718937329322310e+00 +0.0000000000000000e+00 +4.7666687483240747e+02 -1.2885306176947765e-02 +0.0000000000000000e+00 +9.9991698099628312e-01
4.7680000000003992e+02 -5.4731822632028413e+00 +0.0000000000000000e+00 +4.7676686653051155e+02 -1.2885299233415038e-02 +0.0000000000000000e+00 +9.9991698108576010e-01
4.7690000000003994e+02 -5.4744707927785434e+00 +0.0000000000000000e+00 +4.7686685822862461e+02 -1.2885292278779301e-02 +0.0000000000000000e+00 +9.9991698117538008e-01
4.7700000000003996e+02 -5.4757593216582272e+00 +0.0000000000000000e+00 +4.7696684992674665e+02 -1.2885285313040567e-02 +0.0000000000000000e+00 +9.9991698126514306e-01
4.7710000000003998e+02 -5.4770478498407824e+00 +0.0000000000000000e+00 +4.7706684162487767e+02 -1.2885278336241800e-02 +0.0000000000000000e+00 +9.9991698135504858e-01
4.7720000000004001e+02 -5.4783363773251113e+00 +0.0000000000000000e+00 +4.7716683332301767e+02 -1.2885271348521432e-02 +0.0000000000000000e+00 +9.9991698144509478e-01
4.7730000000004003e+02 -5.4796249041101230e+00 +0.0000000000000000e+00 +4.7726682502116671e+02 -1.2885264349890088e-02 +0.0000000000000000e+00 +9.9991698153528152e-01
4.7740000000004005e+02 -5.4809134301947262e+00 +0.0000000000000000e+00 +4.7736681671932473e+02 -1.2885257340347780e-02 +0.0000000000000000e+00 +9.9991698162560883e-01
4.7750000000004007e+02 -5.4822019555778292e+00 +0.0000000000000000e+00 +4.7746680841749179e+02 -1.2885250319894527e-02 +0.0000000000000000e+00 +9.9991698171607668e-01
4.7760000000004010e+02 -5.4834904802583413e+00 +0.0000000000000000e+00 +4.7756680011566795e+02 -1.2885243288530343e-02 +0.0000000000000000e+00 +9.9991698180668509e-01
4.7770000000004012e+02 -5.4847790042351718e+00 +0.0000000000000000e+00 +4.7766679181385314e+02 -1.2885236246255243e-02 +0.0000000000000000e+00 +9.9991698189743405e-01
4.7780000000004014e+02 -5.4860675275072293e+00 +0.0000000000000000e+00 +4.7776678351204743e+02 -1.2885229193069244e-02 +0.0000000000000000e+00 +9.9991698198832357e-01
4.7790000000004017e+02 -5.4873560500734220e+00 +0.0000000000000000e+00 +4.7786677521025081e+02 -1.2885222128972361e-02 +0.0000000000000000e+00 +9.9991698207935364e-01
4.7800000000004019e+02 -5.4886445719326593e+00 +0.0000000000000000e+00 +4.7796676690846328e+02 -1.2885215053964609e-02 +0.0000000000000000e+00 +9.9991698217052427e-01
4.7810000000004021e+02 -5.4899330930838515e+00 +0.0000000000000000e+00 +4.7806675860668491e+02 -1.2885207968088201e-02 +0.0000000000000000e+00 +9.9991698226183490e-01
4.7820000000004023e+02 -5.4912216135259193e+00 +0.0000000000000000e+00 +4.7816675030491569e+02 -1.2885200871479666e-02 +0.0000000000000000e+00 +9.9991698235328375e-01
4.7830000000004026e+02 -5.4925101332577899e+00 +0.0000000000000000e+00 +4.7826674200315563e+02 -1.2885193764149499e-02 +0.0000000000000000e+00 +9.9991698244487071e-01
4.7840000000004028e+02 -5.4937986522783913e+00 +0.0000000000000000e+00 +4.7836673370140471e+02 -1.2885186646097713e-02 +0.0000000000000000e+00 +9.9991698253659578e-01
4.7850000000004030e+02 -5.4950871705866513e+00 +0.0000000000000000e+00 +4.7846672539966295e+02 -1.2885179517324326e-02 +0.0000000000000000e+00 +9.9991698262845896e-01
4.7860000000004032e+02 -5.4963756881814980e+00 +0.0000000000000000e+00 +4.7856671709793039e+02 -1.2885172377829350e-02 +0.0000000000000000e+00 +9.9991698272046026e-01
4.7870000000004035e+02 -5.4976642050618594e+00 +0.0000000000000000e+00 +4.7866670879620705e+02 -1.2885165227612799e-02 +0.0000000000000000e+00 +9.9991698281259966e-01
4.7880000000004037e+02 -5.4989527212266633e+00 +0.0000000000000000e+00 +4.7876670049449291e+02 -1.2885158066674691e-02 +0.0000000000000000e+00 +9.9991698290487718e-01
4.7890000000004039e+02 -5.5002412366748370e+00 +0.0000000000000000e+00 +4.7886669219278804e+02 -1.2885150895015022e-02 +0.0000000000000000e+00 +9.9991698299729281e-01
4.7900000000004042e+02 -5.5015297514053092e+00 +0.0000000000000000e+00 +4.7896668389109237e+02 -1.2885143712633489e-02 +0.0000000000000000e+00 +9.9991698308984656e-01
4.7910000000004044e+02 -5.5028182654170079e+00 +0.0000000000000000e+00 +4.7906667558940597e+02 -1.2885136519571390e-02 +0.0000000000000000e+00 +9.9991698318253786e-01
4.7920000000004046e+02 -5.5041067787088727e+00 +0.0000000000000000e+00 +4.7916666728772884e+02 -1.2885129315963386e-02 +0.0000000000000000e+00 +9.9991698327536505e-01
4.7930000000004048e+02 -5.5053952912798501e+00 +0.0000000000000000e+00 +4.7926665898606103e+02 -1.2885122101819853e-02 +0.0000000000000000e+00 +9.9991698336832791e-01
4.7940000000004051e+02 -5.5066838031288858e+00 +0.0000000000000000e+00 +4.7936665068440254e+02 -1.2885114877140811e-02 +0.0000000000000000e+00 +9.9991698346142643e-01
4.7950000000004053e+02 -5.5079723142549266e+00 +0.0000000000000000e+00 +4.7946664238275332e+02 -1.2885107641926278e-02 +0.0000000000000000e+00 +9.9991698355466074e-01
4.7960000000004055e+02 -5.5092608246569199e+00 +0.0000000000000000e+00 +4.7956663408111348e+02 -1.2885100396176272e-02 +0.0000000000000000e+00 +9.9991698364803072e-01
4.7970000000004057e+02 -5.5105493343338114e+00 +0.0000000000000000e+00 +4.7966662577948296e+02 -1.2885093139890816e-02 +0.0000000000000000e+00 +9.9991698374153637e-01
4.7980000000004060e+02 -5.5118378432845470e+00 +0.0000000000000000e+00 +4.7976661747786181e+02 -1.2885085873069926e-02 +0.0000000000000000e+00 +9.9991698383517780e-01
4.7990000000004062e+02 -5.5131263515080740e+00 +0.0000000000000000e+00 +4.7986660917624999e+02 -1.2885078595713624e-02 +0.0000000000000000e+00 +9.9991698392895489e-01
4.8000000000004064e+02 -5.5144148590033382e+00 +0.0000000000000000e+00 +4.7996660087464761e+02 -1.2885071307821929e-02 +0.0000000000000000e+00 +9.9991698402286777e-01
4.8010000000004067e+02 -5.5157033657692880e+00 +0.0000000000000000e+00 +4.8006659257305461e+02 -1.2885064009435654e-02 +0.0000000000000000e+00 +9.9991698411691576e-01
4.8020000000004069e+02 -5.5169918718048807e+00 +0.0000000000000000e+00 +4.8016658427147098e+02 -1.2885056700687824e-02 +0.0000000000000000e+00 +9.9991698421109720e-01
4.8030000000004071e+02 -5.5182803771090807e+00 +0.0000000000000000e+00 +4.8026657596989679e+02 -1.2885049381588702e-02 +0.0000000000000000e+00 +9.9991698430541198e-01
4.8040000000004073e+02 -5.5195688816808532e+00 +0.0000000000000000e+00 +4.8036656766833204e+02 -1.2885042052138305e-02 +0.0000000000000000e+00 +9.9991698439986010e-01
4.8050000000004076e+02 -5.5208573855191636e+00 +0.0000000000000000e+00 +4.8046655936677678e+02 -1.2885034712336646e-02 +0.0000000000000000e+00 +9.9991698449444155e-01
4.8060000000004078e+02 -5.5221458886229762e+00 +0.0000000000000000e+00 +4.8056655106523095e+02 -1.2885027362183743e-02 +0.0000000000000000e+00 +9.9991698458915634e-01
4.8070000000004080e+02 -5.5234343909912553e+00 +0.0000000000000000e+00 +4.8066654276369462e+02 -1.2885020001679612e-02 +0.0000000000000000e+00 +9.9991698468400447e-01
4.8080000000004082e+02 -5.5247228926229663e+00 +0.0000000000000000e+00 +4.8076653446216778e+02 -1.2885012630824267e-02 +0.0000000000000000e+00 +9.9991698477898594e-01
4.8090000000004085e+02 -5.5260113935170745e+00 +0.0000000000000000e+00 +4.8086652616065044e+02 -1.2885005249617726e-02 +0.0000000000000000e+00 +9.9991698487410074e-01
